,N,M,n,m,T,Salary
2839,2,900,2,200,1,3531.8674548516183
2840,2,900,2,300,1,3509.400384920222
2841,2,900,2,400,1,3493.243162187115
2842,2,900,2,500,1,3481.9248208625227
2843,2,900,2,600,1,3474.375286107464
2844,2,900,2,700,1,3469.799236609774
2845,2,900,2,800,1,3467.594592851855
2846,2,900,2,900,1,3467.298260951732
2847,2,900,2,1000,1,3468.549078341139
2848,2,900,2,1500,1,3489.7903448056204
2849,2,900,2,2000,1,3523.9238983170794
2850,2,900,2,2500,1,3562.848315951959
2851,2,900,2,3000,1,3603.107535544298
2852,2,900,3,100,1,3622.7182643771016
2853,2,900,3,200,1,3591.8674548516183
2854,2,900,3,300,1,3569.400384920222
2855,2,900,3,400,1,3553.243162187115
2856,2,900,3,500,1,3541.9248208625227
2857,2,900,3,600,1,3534.375286107464
2858,2,900,3,700,1,3529.799236609774
2859,2,900,3,800,1,3527.594592851855
2860,2,900,3,900,1,3527.298260951732
2861,2,900,3,1000,1,3528.549078341139
2862,2,900,3,1500,1,3549.7903448056204
2863,2,900,3,2000,1,3583.9238983170794
2864,2,900,3,2500,1,3622.848315951959
2865,2,900,3,3000,1,3663.107535544298
2866,2,900,4,100,1,3700.2182643771016
2867,2,900,4,200,1,3669.3674548516183
2868,2,900,4,300,1,3646.900384920222
2869,2,900,4,400,1,3630.743162187115
2870,2,900,4,500,1,3619.4248208625227
2871,2,900,4,600,1,3611.875286107464
2872,2,900,4,700,1,3607.299236609774
2873,2,900,4,800,1,3605.094592851855
2874,2,900,4,900,1,3604.798260951732
2875,2,900,4,1000,1,3606.049078341139
2876,2,900,4,1500,1,3627.2903448056204
2877,2,900,4,2000,1,3661.4238983170794
2878,2,900,4,2500,1,3700.348315951959
2879,2,900,4,3000,1,3740.607535544298
2880,2,900,5,100,1,3787.7182643771016
2881,2,900,5,200,1,3756.8674548516183
2882,2,900,5,300,1,3734.400384920222
2883,2,900,5,400,1,3718.243162187115
2884,2,900,5,500,1,3706.9248208625227
2885,2,900,5,600,1,3699.375286107464
2886,2,900,5,700,1,3694.799236609774
2887,2,900,5,800,1,3692.594592851855
2888,2,900,5,900,1,3692.298260951732
2889,2,900,5,1000,1,3693.549078341139
2890,2,900,5,1500,1,3714.7903448056204
2891,2,900,5,2000,1,3748.9238983170794
2892,2,900,5,2500,1,3787.848315951959
2893,2,900,5,3000,1,3828.107535544298
2894,2,900,6,100,1,3881.4682643771016
2895,2,900,6,200,1,3850.6174548516183
2896,2,900,6,300,1,3828.150384920222
2897,2,900,6,400,1,3811.993162187115
2898,2,900,6,500,1,3800.6748208625227
2899,2,900,6,600,1,3793.125286107464
2900,2,900,6,700,1,3788.549236609774
2901,2,900,6,800,1,3786.344592851855
2902,2,900,6,900,1,3786.048260951732
2903,2,900,6,1000,1,3787.299078341139
2904,2,900,6,1500,1,3808.5403448056204
2905,2,900,6,2000,1,3842.6738983170794
2906,2,900,6,2500,1,3881.598315951959
2907,2,900,6,3000,1,3921.857535544298
2908,2,900,7,100,1,3979.384931043768
2909,2,900,7,200,1,3948.534121518285
2910,2,900,7,300,1,3926.0670515868887
2911,2,900,7,400,1,3909.9098288537816
2912,2,900,7,500,1,3898.591487529189
2913,2,900,7,600,1,3891.0419527741306
2914,2,900,7,700,1,3886.4659032764407
2915,2,900,7,800,1,3884.2612595185215
2916,2,900,7,900,1,3883.9649276183986
2917,2,900,7,1000,1,3885.2157450078057
2918,2,900,7,1500,1,3906.457011472287
2919,2,900,7,2000,1,3940.590564983746
2920,2,900,7,2500,1,3979.5149826186257
2921,2,900,7,3000,1,4019.7742022109646
2922,2,900,8,100,1,4080.2182643771016
2923,2,900,8,200,1,4049.3674548516183
2924,2,900,8,300,1,4026.900384920222
2925,2,900,8,400,1,4010.743162187115
2926,2,900,8,500,1,3999.4248208625227
2927,2,900,8,600,1,3991.875286107464
2928,2,900,8,700,1,3987.299236609774
2929,2,900,8,800,1,3985.094592851855
2930,2,900,8,900,1,3984.798260951732
2931,2,900,8,1000,1,3986.049078341139
2932,2,900,8,1500,1,4007.2903448056204
2933,2,900,8,2000,1,4041.4238983170794
2934,2,900,8,2500,1,4080.348315951959
2935,2,900,8,3000,1,4120.607535544298
2936,2,1000,0,0,1,3654.231628459638
2937,2,1000,1,100,1,3555.084797338552
2938,2,1000,1,200,1,3527.8284247587258
2939,2,1000,1,300,1,3507.6535574848963
2940,2,1000,1,400,1,3492.921575341206
2941,2,1000,1,500,1,3482.4396590614056
2942,2,1000,1,600,1,3475.3205962830443
2943,2,1000,1,700,1,3470.8921773051034
2944,2,1000,1,800,1,3468.6368795712556
2945,2,1000,1,900,1,3468.1506693192505
2946,2,1000,1,1000,1,3469.114219533324
2947,2,1000,1,1500,1,3488.2630304945806
2948,2,1000,1,2000,1,3520.126121780072
2949,2,1000,1,2500,1,3557.0034183813805
2950,2,1000,1,3000,1,3595.4970422825154
2951,2,1000,2,100,1,3580.084797338552
2952,2,1000,2,200,1,3552.8284247587258
2953,2,1000,2,300,1,3532.6535574848963
2954,2,1000,2,400,1,3517.921575341206
2955,2,1000,2,500,1,3507.4396590614056
2956,2,1000,2,600,1,3500.3205962830443
2957,2,1000,2,700,1,3495.8921773051034
2958,2,1000,2,800,1,3493.6368795712556
2959,2,1000,2,900,1,3493.1506693192505
2960,2,1000,2,1000,1,3494.114219533324
2961,2,1000,2,1500,1,3513.2630304945806
2962,2,1000,2,2000,1,3545.126121780072
2963,2,1000,2,2500,1,3582.0034183813805
2964,2,1000,2,3000,1,3620.4970422825154
2965,2,1000,3,100,1,3640.084797338552
2966,2,1000,3,200,1,3612.8284247587258
2967,2,1000,3,300,1,3592.6535574848963
2968,2,1000,3,400,1,3577.921575341206
2969,2,1000,3,500,1,3567.4396590614056
2970,2,1000,3,600,1,3560.3205962830443
2971,2,1000,3,700,1,3555.8921773051034
2972,2,1000,3,800,1,3553.6368795712556
2973,2,1000,3,900,1,3553.1506693192505
2974,2,1000,3,1000,1,3554.114219533324
2975,2,1000,3,1500,1,3573.2630304945806
2976,2,1000,3,2000,1,3605.126121780072
2977,2,1000,3,2500,1,3642.0034183813805
2978,2,1000,3,3000,1,3680.4970422825154
2979,2,1000,4,100,1,3717.584797338552
2980,2,1000,4,200,1,3690.3284247587258
2981,2,1000,4,300,1,3670.1535574848963
2982,2,1000,4,400,1,3655.421575341206
2983,2,1000,4,500,1,3644.9396590614056
2984,2,1000,4,600,1,3637.8205962830443
2985,2,1000,4,700,1,3633.3921773051034
2986,2,1000,4,800,1,3631.1368795712556
2987,2,1000,4,900,1,3630.6506693192505
2988,2,1000,4,1000,1,3631.614219533324
2989,2,1000,4,1500,1,3650.7630304945806
2990,2,1000,4,2000,1,3682.626121780072
2991,2,1000,4,2500,1,3719.5034183813805
2992,2,1000,4,3000,1,3757.9970422825154
2993,2,1000,5,100,1,3805.084797338552
2994,2,1000,5,200,1,3777.8284247587258
2995,2,1000,5,300,1,3757.6535574848963
2996,2,1000,5,400,1,3742.921575341206
2997,2,1000,5,500,1,3732.4396590614056
2998,2,1000,5,600,1,3725.3205962830443
2999,2,1000,5,700,1,3720.8921773051034
3000,2,1000,5,800,1,3718.6368795712556
3001,2,1000,5,900,1,3718.1506693192505
3002,2,1000,5,1000,1,3719.114219533324
3003,2,1000,5,1500,1,3738.2630304945806
3004,2,1000,5,2000,1,3770.126121780072
3005,2,1000,5,2500,1,3807.0034183813805
3006,2,1000,5,3000,1,3845.4970422825154
3007,2,1000,6,100,1,3898.834797338552
3008,2,1000,6,200,1,3871.5784247587258
3009,2,1000,6,300,1,3851.4035574848963
3010,2,1000,6,400,1,3836.671575341206
3011,2,1000,6,500,1,3826.1896590614056
3012,2,1000,6,600,1,3819.0705962830443
3013,2,1000,6,700,1,3814.6421773051034
3014,2,1000,6,800,1,3812.3868795712556
3015,2,1000,6,900,1,3811.9006693192505
3016,2,1000,6,1000,1,3812.864219533324
3017,2,1000,6,1500,1,3832.0130304945806
3018,2,1000,6,2000,1,3863.876121780072
3019,2,1000,6,2500,1,3900.7534183813805
3020,2,1000,6,3000,1,3939.2470422825154
3021,2,1000,7,100,1,3996.7514640052186
3022,2,1000,7,200,1,3969.4950914253923
3023,2,1000,7,300,1,3949.320224151563
3024,2,1000,7,400,1,3934.5882420078724
3025,2,1000,7,500,1,3924.106325728072
3026,2,1000,7,600,1,3916.987262949711
3027,2,1000,7,700,1,3912.55884397177
3028,2,1000,7,800,1,3910.303546237922
3029,2,1000,7,900,1,3909.817335985917
3030,2,1000,7,1000,1,3910.7808861999906
3031,2,1000,7,1500,1,3929.929697161247
3032,2,1000,7,2000,1,3961.7927884467385
3033,2,1000,7,2500,1,3998.670085048047
3034,2,1000,7,3000,1,4037.163708949182
3035,2,1000,8,100,1,4097.584797338552
3036,2,1000,8,200,1,4070.3284247587258
3037,2,1000,8,300,1,4050.1535574848963
3038,2,1000,8,400,1,4035.421575341206
3039,2,1000,8,500,1,4024.9396590614056
3040,2,1000,8,600,1,4017.8205962830443
3041,2,1000,8,700,1,4013.3921773051034
3042,2,1000,8,800,1,4011.1368795712556
3043,2,1000,8,900,1,4010.6506693192505
3044,2,1000,8,1000,1,4011.614219533324
3045,2,1000,8,1500,1,4030.7630304945806
3046,2,1000,8,2000,1,4062.626121780072
3047,2,1000,8,2500,1,4099.5034183813805
3048,2,1000,8,3000,1,4137.997042282515
3049,2,1500,0,0,1,3710.2615238311137
3050,2,1500,1,100,1,3627.9273946493954
3051,2,1500,1,200,1,3612.380099571347
3052,2,1500,1,300,1,3600.3299726688724
3053,2,1500,1,400,1,3591.1586242098056
3054,2,1500,1,500,1,3584.3756619360215
3055,2,1500,1,600,1,3579.587829998398
3056,2,1500,1,700,1,3576.4766074226145
3057,2,1500,1,800,1,3574.7816858112224
3058,2,1500,1,900,1,3574.2886069422066
3059,2,1500,1,1000,1,3574.8193917895824
3060,2,1500,1,1500,1,3588.371861129025
3061,2,1500,1,2000,1,3612.7119975945816
3062,2,1500,1,2500,1,3642.173735924655
3063,2,1500,1,3000,1,3673.9156963322052
3064,2,1500,2,100,1,3652.9273946493954
3065,2,1500,2,200,1,3637.380099571347
3066,2,1500,2,300,1,3625.3299726688724
3067,2,1500,2,400,1,3616.1586242098056
3068,2,1500,2,500,1,3609.3756619360215
3069,2,1500,2,600,1,3604.587829998398
3070,2,1500,2,700,1,3601.4766074226145
3071,2,1500,2,800,1,3599.7816858112224
3072,2,1500,2,900,1,3599.2886069422066
3073,2,1500,2,1000,1,3599.8193917895824
3074,2,1500,2,1500,1,3613.371861129025
3075,2,1500,2,2000,1,3637.7119975945816
3076,2,1500,2,2500,1,3667.173735924655
3077,2,1500,2,3000,1,3698.9156963322052
3078,2,1500,3,100,1,3712.9273946493954
3079,2,1500,3,200,1,3697.380099571347
3080,2,1500,3,300,1,3685.3299726688724
3081,2,1500,3,400,1,3676.1586242098056
3082,2,1500,3,500,1,3669.3756619360215
3083,2,1500,3,600,1,3664.587829998398
3084,2,1500,3,700,1,3661.4766074226145
3085,2,1500,3,800,1,3659.7816858112224
3086,2,1500,3,900,1,3659.2886069422066
3087,2,1500,3,1000,1,3659.8193917895824
3088,2,1500,3,1500,1,3673.371861129025
3089,2,1500,3,2000,1,3697.7119975945816
3090,2,1500,3,2500,1,3727.173735924655
3091,2,1500,3,3000,1,3758.9156963322052
3092,2,1500,4,100,1,3790.4273946493954
3093,2,1500,4,200,1,3774.880099571347
3094,2,1500,4,300,1,3762.8299726688724
3095,2,1500,4,400,1,3753.6586242098056
3096,2,1500,4,500,1,3746.8756619360215
3097,2,1500,4,600,1,3742.087829998398
3098,2,1500,4,700,1,3738.9766074226145
3099,2,1500,4,800,1,3737.2816858112224
3100,2,1500,4,900,1,3736.7886069422066
3101,2,1500,4,1000,1,3737.3193917895824
3102,2,1500,4,1500,1,3750.871861129025
3103,2,1500,4,2000,1,3775.2119975945816
3104,2,1500,4,2500,1,3804.673735924655
3105,2,1500,4,3000,1,3836.4156963322052
3106,2,1500,5,100,1,3877.9273946493954
3107,2,1500,5,200,1,3862.380099571347
3108,2,1500,5,300,1,3850.3299726688724
3109,2,1500,5,400,1,3841.1586242098056
3110,2,1500,5,500,1,3834.3756619360215
3111,2,1500,5,600,1,3829.587829998398
3112,2,1500,5,700,1,3826.4766074226145
3113,2,1500,5,800,1,3824.7816858112224
3114,2,1500,5,900,1,3824.2886069422066
3115,2,1500,5,1000,1,3824.8193917895824
3116,2,1500,5,1500,1,3838.371861129025
3117,2,1500,5,2000,1,3862.7119975945816
3118,2,1500,5,2500,1,3892.173735924655
3119,2,1500,5,3000,1,3923.9156963322052
3120,2,1500,6,100,1,3971.6773946493954
3121,2,1500,6,200,1,3956.130099571347
3122,2,1500,6,300,1,3944.0799726688724
3123,2,1500,6,400,1,3934.9086242098056
3124,2,1500,6,500,1,3928.1256619360215
3125,2,1500,6,600,1,3923.337829998398
3126,2,1500,6,700,1,3920.2266074226145
3127,2,1500,6,800,1,3918.5316858112224
3128,2,1500,6,900,1,3918.0386069422066
3129,2,1500,6,1000,1,3918.5693917895824
3130,2,1500,6,1500,1,3932.121861129025
3131,2,1500,6,2000,1,3956.4619975945816
3132,2,1500,6,2500,1,3985.923735924655
3133,2,1500,6,3000,1,4017.6656963322052
3134,2,1500,7,100,1,4069.594061316062
3135,2,1500,7,200,1,4054.0467662380133
3136,2,1500,7,300,1,4041.996639335539
3137,2,1500,7,400,1,4032.825290876472
3138,2,1500,7,500,1,4026.042328602688
3139,2,1500,7,600,1,4021.2544966650644
3140,2,1500,7,700,1,4018.143274089281
3141,2,1500,7,800,1,4016.448352477889
3142,2,1500,7,900,1,4015.955273608873
3143,2,1500,7,1000,1,4016.486058456249
3144,2,1500,7,1500,1,4030.0385277956916
3145,2,1500,7,2000,1,4054.378664261248
3146,2,1500,7,2500,1,4083.8404025913214
3147,2,1500,7,3000,1,4115.582362998872
3148,2,1500,8,100,1,4170.427394649396
3149,2,1500,8,200,1,4154.880099571346
3150,2,1500,8,300,1,4142.829972668873
3151,2,1500,8,400,1,4133.658624209806
3152,2,1500,8,500,1,4126.875661936021
3153,2,1500,8,600,1,4122.087829998398
3154,2,1500,8,700,1,4118.9766074226145
3155,2,1500,8,800,1,4117.281685811222
3156,2,1500,8,900,1,4116.788606942207
3157,2,1500,8,1000,1,4117.319391789582
3158,2,1500,8,1500,1,4130.871861129025
3159,2,1500,8,2000,1,4155.211997594582
3160,2,1500,8,2500,1,4184.6737359246545
3161,2,1500,8,3000,1,4216.415696332206
3162,2,2000,0,0,1,3762.137104338719
3163,2,2000,1,100,1,3687.9032623606404
3164,2,2000,1,200,1,3678.533829417466
3165,2,2000,1,300,1,3671.175659496734
3166,2,2000,1,400,1,3665.5371587226955
3167,2,2000,1,500,1,3661.3757530845837
3168,2,2000,1,600,1,3658.488270989334
3169,2,2000,1,700,1,3656.703482173807
3170,2,2000,1,800,1,3655.8762516032016
3171,2,2000,1,900,1,3655.882916639782
3172,2,2000,1,1000,1,3656.617600477978
3173,2,2000,1,1500,1,3668.4205768077836
3174,2,2000,1,2000,1,3688.8504295667944
3175,2,2000,1,2500,1,3713.8304567809287
3176,2,2000,1,3000,1,3741.128784169905
3177,2,2000,2,100,1,3712.9032623606404
3178,2,2000,2,200,1,3703.533829417466
3179,2,2000,2,300,1,3696.175659496734
3180,2,2000,2,400,1,3690.5371587226955
3181,2,2000,2,500,1,3686.3757530845837
3182,2,2000,2,600,1,3683.488270989334
3183,2,2000,2,700,1,3681.703482173807
3184,2,2000,2,800,1,3680.8762516032016
3185,2,2000,2,900,1,3680.882916639782
3186,2,2000,2,1000,1,3681.617600477978
3187,2,2000,2,1500,1,3693.4205768077836
3188,2,2000,2,2000,1,3713.8504295667944
3189,2,2000,2,2500,1,3738.8304567809287
3190,2,2000,2,3000,1,3766.128784169905
3191,2,2000,3,100,1,3772.9032623606404
3192,2,2000,3,200,1,3763.533829417466
3193,2,2000,3,300,1,3756.175659496734
3194,2,2000,3,400,1,3750.5371587226955
3195,2,2000,3,500,1,3746.3757530845837
3196,2,2000,3,600,1,3743.488270989334
3197,2,2000,3,700,1,3741.703482173807
3198,2,2000,3,800,1,3740.8762516032016
3199,2,2000,3,900,1,3740.882916639782
3200,2,2000,3,1000,1,3741.617600477978
3201,2,2000,3,1500,1,3753.4205768077836
3202,2,2000,3,2000,1,3773.8504295667944
3203,2,2000,3,2500,1,3798.8304567809287
3204,2,2000,3,3000,1,3826.128784169905
3205,2,2000,4,100,1,3850.4032623606404
3206,2,2000,4,200,1,3841.033829417466
3207,2,2000,4,300,1,3833.675659496734
3208,2,2000,4,400,1,3828.0371587226955
3209,2,2000,4,500,1,3823.8757530845837
3210,2,2000,4,600,1,3820.988270989334
3211,2,2000,4,700,1,3819.203482173807
3212,2,2000,4,800,1,3818.3762516032016
3213,2,2000,4,900,1,3818.382916639782
3214,2,2000,4,1000,1,3819.117600477978
3215,2,2000,4,1500,1,3830.9205768077836
3216,2,2000,4,2000,1,3851.3504295667944
3217,2,2000,4,2500,1,3876.3304567809287
3218,2,2000,4,3000,1,3903.628784169905
3219,2,2000,5,100,1,3937.9032623606404
3220,2,2000,5,200,1,3928.533829417466
3221,2,2000,5,300,1,3921.175659496734
3222,2,2000,5,400,1,3915.5371587226955
3223,2,2000,5,500,1,3911.3757530845837
3224,2,2000,5,600,1,3908.488270989334
3225,2,2000,5,700,1,3906.703482173807
3226,2,2000,5,800,1,3905.8762516032016
3227,2,2000,5,900,1,3905.882916639782
3228,2,2000,5,1000,1,3906.617600477978
3229,2,2000,5,1500,1,3918.4205768077836
3230,2,2000,5,2000,1,3938.8504295667944
3231,2,2000,5,2500,1,3963.8304567809287
3232,2,2000,5,3000,1,3991.128784169905
3233,2,2000,6,100,1,4031.6532623606404
3234,2,2000,6,200,1,4022.283829417466
3235,2,2000,6,300,1,4014.925659496734
3236,2,2000,6,400,1,4009.2871587226955
3237,2,2000,6,500,1,4005.1257530845837
3238,2,2000,6,600,1,4002.238270989334
3239,2,2000,6,700,1,4000.453482173807
3240,2,2000,6,800,1,3999.6262516032016
3241,2,2000,6,900,1,3999.632916639782
3242,2,2000,6,1000,1,4000.367600477978
3243,2,2000,6,1500,1,4012.1705768077836
3244,2,2000,6,2000,1,4032.6004295667944
3245,2,2000,6,2500,1,4057.5804567809287
3246,2,2000,6,3000,1,4084.878784169905
3247,2,2000,7,100,1,4129.569929027307
3248,2,2000,7,200,1,4120.200496084133
3249,2,2000,7,300,1,4112.842326163401
3250,2,2000,7,400,1,4107.2038253893625
3251,2,2000,7,500,1,4103.04241975125
3252,2,2000,7,600,1,4100.154937656001
3253,2,2000,7,700,1,4098.370148840473
3254,2,2000,7,800,1,4097.542918269868
3255,2,2000,7,900,1,4097.549583306449
3256,2,2000,7,1000,1,4098.284267144645
3257,2,2000,7,1500,1,4110.087243474451
3258,2,2000,7,2000,1,4130.517096233461
3259,2,2000,7,2500,1,4155.497123447595
3260,2,2000,7,3000,1,4182.795450836571
3261,2,2000,8,100,1,4230.40326236064
3262,2,2000,8,200,1,4221.033829417466
3263,2,2000,8,300,1,4213.675659496734
3264,2,2000,8,400,1,4208.0371587226955
3265,2,2000,8,500,1,4203.875753084583
3266,2,2000,8,600,1,4200.988270989334
3267,2,2000,8,700,1,4199.203482173807
3268,2,2000,8,800,1,4198.376251603202
3269,2,2000,8,900,1,4198.382916639782
3270,2,2000,8,1000,1,4199.117600477978
3271,2,2000,8,1500,1,4210.920576807784
3272,2,2000,8,2000,1,4231.350429566794
3273,2,2000,8,2500,1,4256.330456780928
3274,2,2000,8,3000,1,4283.628784169905
3275,2,2500,0,0,1,3810.432114379585
3276,2,2500,1,100,1,3740.7511894187214
3277,2,2500,1,200,1,3735.025445050907
3278,2,2500,1,300,1,3730.570227843002
3279,2,2500,1,400,1,3727.227924968282
3280,2,2500,1,500,1,3724.8633398269317
3281,2,2500,1,600,1,3723.3599736877413
3282,2,2500,1,700,1,3722.6170139422256
3283,2,2500,1,800,1,3722.54687805899
3284,2,2500,1,900,1,3723.0731979631773
3285,2,2500,1,1000,1,3724.1291560209856
3286,2,2500,1,1500,1,3735.5271232089344
3287,2,2500,1,2000,1,3753.7452172296526
3288,2,2500,1,2500,1,3775.825580990893
3289,2,2500,1,3000,1,3800.039561835182
3290,2,2500,2,100,1,3765.7511894187214
3291,2,2500,2,200,1,3760.025445050907
3292,2,2500,2,300,1,3755.570227843002
3293,2,2500,2,400,1,3752.227924968282
3294,2,2500,2,500,1,3749.8633398269317
3295,2,2500,2,600,1,3748.3599736877413
3296,2,2500,2,700,1,3747.6170139422256
3297,2,2500,2,800,1,3747.54687805899
3298,2,2500,2,900,1,3748.0731979631773
3299,2,2500,2,1000,1,3749.1291560209856
3300,2,2500,2,1500,1,3760.5271232089344
3301,2,2500,2,2000,1,3778.7452172296526
3302,2,2500,2,2500,1,3800.825580990893
3303,2,2500,2,3000,1,3825.039561835182
3304,2,2500,3,100,1,3825.7511894187214
3305,2,2500,3,200,1,3820.025445050907
3306,2,2500,3,300,1,3815.570227843002
3307,2,2500,3,400,1,3812.227924968282
3308,2,2500,3,500,1,3809.8633398269317
3309,2,2500,3,600,1,3808.3599736877413
3310,2,2500,3,700,1,3807.6170139422256
3311,2,2500,3,800,1,3807.54687805899
3312,2,2500,3,900,1,3808.0731979631773
3313,2,2500,3,1000,1,3809.1291560209856
3314,2,2500,3,1500,1,3820.5271232089344
3315,2,2500,3,2000,1,3838.7452172296526
3316,2,2500,3,2500,1,3860.825580990893
3317,2,2500,3,3000,1,3885.039561835182
3318,2,2500,4,100,1,3903.2511894187214
3319,2,2500,4,200,1,3897.525445050907
3320,2,2500,4,300,1,3893.070227843002
3321,2,2500,4,400,1,3889.727924968282
3322,2,2500,4,500,1,3887.3633398269317
3323,2,2500,4,600,1,3885.8599736877413
3324,2,2500,4,700,1,3885.1170139422256
3325,2,2500,4,800,1,3885.04687805899
3326,2,2500,4,900,1,3885.5731979631773
3327,2,2500,4,1000,1,3886.6291560209856
3328,2,2500,4,1500,1,3898.0271232089344
3329,2,2500,4,2000,1,3916.2452172296526
3330,2,2500,4,2500,1,3938.325580990893
3331,2,2500,4,3000,1,3962.539561835182
3332,2,2500,5,100,1,3990.7511894187214
3333,2,2500,5,200,1,3985.025445050907
3334,2,2500,5,300,1,3980.570227843002
3335,2,2500,5,400,1,3977.227924968282
3336,2,2500,5,500,1,3974.8633398269317
3337,2,2500,5,600,1,3973.3599736877413
3338,2,2500,5,700,1,3972.6170139422256
3339,2,2500,5,800,1,3972.54687805899
3340,2,2500,5,900,1,3973.0731979631773
3341,2,2500,5,1000,1,3974.1291560209856
3342,2,2500,5,1500,1,3985.5271232089344
3343,2,2500,5,2000,1,4003.7452172296526
3344,2,2500,5,2500,1,4025.825580990893
3345,2,2500,5,3000,1,4050.039561835182
3346,2,2500,6,100,1,4084.5011894187214
3347,2,2500,6,200,1,4078.775445050907
3348,2,2500,6,300,1,4074.320227843002
3349,2,2500,6,400,1,4070.977924968282
3350,2,2500,6,500,1,4068.6133398269317
3351,2,2500,6,600,1,4067.1099736877413
3352,2,2500,6,700,1,4066.3670139422256
3353,2,2500,6,800,1,4066.29687805899
3354,2,2500,6,900,1,4066.8231979631773
3355,2,2500,6,1000,1,4067.8791560209856
3356,2,2500,6,1500,1,4079.2771232089344
3357,2,2500,6,2000,1,4097.495217229653
3358,2,2500,6,2500,1,4119.575580990893
3359,2,2500,6,3000,1,4143.789561835182
3360,2,2500,7,100,1,4182.417856085388
3361,2,2500,7,200,1,4176.692111717573
3362,2,2500,7,300,1,4172.236894509669
3363,2,2500,7,400,1,4168.8945916349485
3364,2,2500,7,500,1,4166.530006493598
3365,2,2500,7,600,1,4165.026640354408
3366,2,2500,7,700,1,4164.283680608893
3367,2,2500,7,800,1,4164.213544725657
3368,2,2500,7,900,1,4164.739864629844
3369,2,2500,7,1000,1,4165.795822687653
3370,2,2500,7,1500,1,4177.1937898756005
3371,2,2500,7,2000,1,4195.411883896319
3372,2,2500,7,2500,1,4217.492247657559
3373,2,2500,7,3000,1,4241.706228501849
3374,2,2500,8,100,1,4283.251189418721
3375,2,2500,8,200,1,4277.525445050907
3376,2,2500,8,300,1,4273.070227843002
3377,2,2500,8,400,1,4269.7279249682815
3378,2,2500,8,500,1,4267.363339826932
